geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city
09210,-23.637285303364266,-46.519363822926856,sp,santo andre
09220,-23.624784000000005,-46.53954225000001,sp,santo andré
09230,-23.61571809769749,-46.53118432278263,sp,santo andre
09238,-23.664002678602326,-46.52309420774424,sp,santo andre
09240,-23.62936402042012,-46.52450728432847,sp,santo andre
09241,-23.634036409637226,-46.5224455154359,sp,santo andre
09250,-23.627607296150902,-46.50968423910785,sp,santo andré
09251,-23.63036454454957,-46.5101659848808,sp,santo andre
09260,-23.627599742714523,-46.49554835636796,sp,santo andre
09270,-23.63888466388715,-46.49858921994927,sp,santo andre
09271,-23.639620380229736,-46.50604149140166,sp,santo andre
09272,-23.649878744099468,-46.4948904191817,sp,santo andre
09273,-23.650128949106737,-46.50423252076708,sp,santo andré
09274,-23.656604474999934,-46.497593835999965,sp,santo andré
09280,-23.63501354177962,-46.50399501887012,sp,santo andre
09290,-23.64309058728148,-46.51261568180499,sp,santo andre
09291,-23.645729347481154,-46.518892643487824,sp,santo andre
09310,-23.67517847547439,-46.44983266763805,sp,maua
09311,-23.678377931444405,-46.44875067816964,sp,maua
09312,-23.669905050349637,-46.4458871247983,sp,maua
09320,-23.656676689970634,-46.44420755410021,sp,mauá
09321,-23.64642952510253,-46.433690298084144,sp,maua
09330,-23.66203473621403,-46.43295618463559,sp,maua
09331,-23.6730025405404,-46.41990468550459,sp,maua
09332,-23.65848465849582,-46.41574795049544,sp,maua
09333,-23.648039999999995,-46.42062074999998,sp,mauá
09334,-23.66708614601108,-46.4092444758603,sp,maua
09335,-23.66601020507137,-46.417492741462645,sp,maua
09336,-23.65984765821185,-46.41012686754482,sp,maua
09340,-23.66800916734961,-46.430377660540266,sp,maua
09341,-23.68000539394436,-46.41760887700971,sp,maua
09350,-23.68011442853022,-46.4524537436668,sp,maua
09351,-23.680906533441068,-46.43319342105705,sp,maua
09360,-23.678798920064235,-46.45947764149177,sp,mauá
09361,-23.705183776848084,-46.45744742091284,sp,maua
09370,-23.67156097030984,-46.46933216922553,sp,mauá
09371,-23.66930462115525,-46.48159847045406,sp,maua
09372,-23.702847856454856,-46.46224515823165,sp,maua
09380,-23.62698749235395,-46.47787233527612,sp,maua
09381,-23.65543130409456,-46.46633073522143,sp,maua
09389,-23.6303224565756,-46.47923058090484,sp,maua
09390,-23.65852158573596,-46.45154258453908,sp,maua
09391,-23.65061675956269,-46.44785358938896,sp,maua
09400,-23.712947685815696,-46.40855396350052,sp,ribeirão pires
09401,-23.704740589864095,-46.40960792389481,sp,ribeirao pires
09402,-23.70628654550823,-46.41361115899485,sp,ribeirão pires
09403,-23.69083765078016,-46.43968462843731,sp,ribeirao pires
09404,-23.682426164462303,-46.41716622339997,sp,ribeirao pires
09405,-23.70206320161832,-46.40534820551376,sp,ribeirao pires
09406,-23.71326793505109,-46.40026264224706,sp,ribeirão pires
09407,-23.703681589900427,-46.39617152902221,sp,ribeirao pires
09410,-23.711808991949912,-46.3919898090484,sp,ribeirao pires
09411,-23.71719840652404,-46.395777768729744,sp,ribeirão pires
09412,-23.7320405236918,-46.4241249763082,sp,ribeirao pires
09413,-23.739522815016542,-46.43177633617865,sp,ribeirao pires
09414,-23.747396727771577,-46.43678877331445,sp,ribeirao pires
09415,-23.75156370006625,-46.44223090761778,sp,ribeirao pires
09416,-23.73407261059953,-46.44241000920845,sp,ribeirao pires
09420,-23.715871213694843,-46.41309932760191,sp,ribeirão pires
09421,-23.724854378115623,-46.42232576882658,sp,ribeirao pires
09422,-23.723177898794376,-46.43002818695612,sp,ribeirao pires
09423,-23.718589749913495,-46.42459002214552,sp,ribeirao pires
09424,-23.712433211901875,-46.41730264609344,sp,ribeirao pires
09425,-23.70792997085809,-46.425004491805694,sp,ribeirao pires
09426,-23.70415355738601,-46.43531413895775,sp,ribeirao pires
09430,-23.699208583126545,-46.396572601159946,sp,ribeirao pires
09431,-23.692278245067488,-46.38667943429559,sp,ribeirao pires
09432,-23.685627523535963,-46.39538210513349,sp,ribeirão pires
09433,-23.670905873676,-46.38440218249345,sp,ribeirao pires
09434,-23.657379641968312,-46.37402022795534,sp,ribeirao pires
09435,-23.65505507531975,-46.36192942133493,sp,ribeirao pires
09436,-23.650992074602023,-46.36640936868962,sp,ribeirao pires
09440,-23.698655741307,-46.37494648228108,sp,ribeirão pires
09441,-23.677842705889724,-46.37034543343759,sp,ribeirao pires
09442,-23.68120962484117,-46.35970345967379,sp,ribeirão pires
09443,-23.676027730141065,-46.34579957525459,sp,ribeirao pires
09444,-23.70189506573564,-46.34462475537504,sp,ribeirao pires
09445,-23.69092956400813,-46.36382142766213,sp,ribeirão pires
09450,-23.7376101268394,-46.39370760421835,sp,rio grande da serra
09510,-23.614964413266776,-46.572531448929546,sp,são caetano do sul
09520,-23.60954690025056,-46.568247078142726,sp,sao caetano do sul
09521,-23.610375000000005,-46.57433099278665,sp,sao caetano do sul
09530,-23.61776447100232,-46.574964586733216,sp,sao caetano do sul
09531,-23.618112463788968,-46.57029325145709,sp,sao caetano do sul
09540,-23.625773999999996,-46.56855299278663,sp,sao caetano do sul
09541,-23.62105546378897,-46.56510050291419,sp,sao caetano do sul
09550,-23.620177114796054,-46.551804125504944,sp,sao caetano do sul
09551,-23.6198894454671,-46.554964747302144,sp,sao caetano do sul
09560,-23.626053031363607,-46.554888478215695,sp,sao caetano do sul
09561,-23.635420040798664,-46.557697421316846,sp,sao caetano do sul
09570,-23.637496609498484,-46.57411344809283,sp,sao caetano do sul
09571,-23.632217497085804,-46.56711098167813,sp,são caetano do sul
09572,-23.6436479625422,-46.56386065319333,sp,sao caetano do sul
09580,-23.640571559593745,-46.57077300194981,sp,sao caetano do sul
09581,-23.63659649486411,-46.5773379045242,sp,sao caetano do sul
09600,-23.67219549120011,-46.55498327699232,sp,sao bernardo do campo
09601,-23.67195566956539,-46.559180836442245,sp,sao bernardo do campo
09602,-23.66197745904333,-46.56459334423684,sp,sao bernardo do campo
09603,-23.66063087262145,-46.56591824796124,sp,sao bernardo do campo
09604,-23.657673417054035,-46.568225807703925,sp,sao bernardo do campo
09605,-23.658735404120176,-46.56753379643934,sp,são bernardo do campo
09606,-23.67566850043268,-46.56173349708581,sp,sao bernardo do campo
09607,-23.673659543424392,-46.55981291909515,sp,sao bernardo do campo
09608,-23.67510450764605,-46.561761251457085,sp,sao bernardo do campo
09609,-23.66547526256559,-46.56909790510113,sp,sao bernardo do campo
09610,-23.66818486121538,-46.56794311264382,sp,sao bernardo do campo
09611,-23.662095747157927,-46.57029865696226,sp,sao bernardo do campo
09612,-23.657487675299247,-46.57148632165978,sp,sao bernardo do campo
09613,-23.670905962519555,-46.56443563419699,sp,sao bernardo do campo
09614,-23.669500739338982,-46.555865753130526,sp,sao bernardo do campo
09615,-23.66495996808814,-46.55527363364872,sp,sao bernardo do campo
09616,-23.65957039301168,-46.56093532529281,sp,sao bernardo do campo
09617,-23.66814509853421,-46.55717758410748,sp,sao bernardo do campo
09618,-23.66682232944774,-46.56472102827652,sp,sao bernardo do campo
09619,-23.66594814120814,-46.56326420731818,sp,sao bernardo do campo
09620,-23.66509253952925,-46.57225469608747,sp,são bernardo do campo
09621,-23.663291290870784,-46.57297160450682,sp,sao bernardo do campo
09623,-23.6610325434244,-46.57308361809683,sp,sao bernardo do campo
09624,-23.6562615,-46.57403699999999,sp,sao bernardo do campo
09625,-23.66110025673721,-46.566373928818685,sp,sao bernardo do campo
09626,-23.65788244662666,-46.5698263341317,sp,sao bernardo do campo
09627,-23.65609467718869,-46.56810262888819,sp,sao bernardo do campo
09628,-23.66148702746846,-46.56416174311855,sp,sao bernardo do campo
09629,-23.655363443793654,-46.56736085593526,sp,sao bernardo do campo
09631,-23.659989232875425,-46.56453441006411,sp,sao bernardo do campo
09632,-23.65593727531888,-46.56574612406944,sp,sao bernardo do campo
09633,-23.654997981877287,-46.56934699284744,sp,sao bernardo do campo
09634,-23.651048713024363,-46.568892783773,sp,sao bernardo do campo
09635,-23.651239886622815,-46.57099474225144,sp,sao bernardo do campo
09636,-23.651105051330244,-46.575984914363296,sp,sao bernardo do campo
09637,-23.65282536914989,-46.57366139829179,sp,sao bernardo do campo
09639,-23.646888241448146,-46.58020752342449,sp,sao bernardo do campo
09640,-23.662697333602686,-46.5741239317042,sp,sao bernardo do campo
09641,-23.653139467684092,-46.57764104954123,sp,são bernardo do campo
09642,-23.649441223700173,-46.576562130013386,sp,sao bernardo do campo
09651,-23.65793138222329,-46.57814372543052,sp,sao bernardo do campo
09655,-23.654055903741376,-46.592718659116976,sp,sao bernardo do campo
09656,-23.65855761964661,-46.60333029923936,sp,sao bernardo do campo
09657,-23.66649173563396,-46.609050952987886,sp,sao bernardo do campo
09660,-23.7042315,-46.56292199999999,sp,sao bernardo do campo
09661,-23.658965580904837,-46.59704298946843,sp,sao bernardo do campo
09662,-23.662509705522535,-46.59916383625709,sp,são bernardo do campo
09663,-23.657568516330223,-46.59745476934487,sp,sao bernardo do campo
09664,-23.65968591727749,-46.60813165029715,sp,sao bernardo do campo
09665,-23.661151409083185,-46.61499389315591,sp,sao bernardo do campo
09666,-23.658803811270115,-46.60626808465576,sp,sao bernardo do campo
09667,-23.661929660568923,-46.60976968056424,sp,sao bernardo do campo
09668,-23.6593305,-46.61609849999999,sp,sao bernardo do campo
09669,-23.66725241352657,-46.61187711336496,sp,sao bernardo do campo
09670,-23.65851376770149,-46.60196618039135,sp,sao bernardo do campo
09671,-23.66553237414156,-46.60601690339903,sp,sao bernardo do campo
09672,-23.66044808687745,-46.60164935581968,sp,são bernardo do campo
09680,-23.664601641025055,-46.58159516068183,sp,são bernardo do campo
09682,-23.668262822638415,-46.597940971579234,sp,sao bernardo do campo
09683,-23.667798979822432,-46.595983177956725,sp,sao bernardo do campo
09684,-23.671051092705824,-46.59653521980502,sp,sao bernardo do campo
09685,-23.66341647322403,-46.59150434067182,sp,sao bernardo do campo
09686,-23.667205588510274,-46.59270730426241,sp,sao bernardo do campo
09687,-23.672131057580494,-46.5974528287911,sp,sao bernardo do campo
09688,-23.67382506591659,-46.58883029060229,sp,sao bernardo do campo
09689,-23.66574853150783,-46.590766340671806,sp,sao bernardo do campo
09690,-23.67170527422236,-46.58997464458433,sp,são bernardo do campo
09691,-23.66967527586777,-46.588902340056265,sp,sao bernardo do campo
09692,-23.66678036912124,-46.590469125165946,sp,sao bernardo do campo
09693,-23.6691531829015,-46.57903702345776,sp,sao bernardo do campo
09694,-23.67148457186524,-46.580934667739065,sp,sao bernardo do campo
09695,-23.67224160739774,-46.57202696446921,sp,são bernardo do campo
09696,-23.67486999999994,-46.55761999999999,sp,sao bernardo do campo
09710,-23.70899726008409,-46.54812620982171,sp,sao bernardo do campo
09715,-23.71457923606073,-46.54581156219319,sp,são bernardo do campo
09720,-23.71933860892157,-46.5517479343586,sp,sao bernardo do campo
09721,-23.720745783772987,-46.548089706907525,sp,sao bernardo do campo
09725,-23.699353075768943,-46.5600310818858,sp,sao bernardo do campo
09726,-23.69554254235653,-46.56158498222641,sp,sao bernardo do campo
09732,-23.683428860378665,-46.5645381283686,sp,sao bernardo do campo
09750,-23.688917125468198,-46.552552123595405,sp,sao bernardo do campo
09751,-23.693028139881143,-46.54695362280001,sp,sao bernardo do campo
09760,-23.69945854284748,-46.5484635,sp,sao bernardo do campo
09761,-23.704341234520214,-46.52658390463978,sp,sao bernardo do campo
09762,-23.706582883432382,-46.52108999945175,sp,sao bernardo do campo
09765,-23.700963546494453,-46.557739717969625,sp,sao bernardo do campo
09770,-23.706697401869818,-46.54569149027648,sp,são bernardo do campo
09771,-23.707328035575863,-46.53661757455686,sp,sao bernardo do campo
09772,-23.70900285044689,-46.53053573379358,sp,sao bernardo do campo
09780,-23.71688471949829,-46.54199108267673,sp,sao bernardo do campo
09781,-23.72764065807836,-46.53106495908914,sp,sao bernardo do campo
09782,-23.701946825881567,-46.569023848338006,sp,sao bernardo do campo
09783,-23.72591113036746,-46.52684048073672,sp,sao bernardo do campo
09784,-23.71887609338662,-46.52464263358638,sp,sao bernardo do campo
09785,-23.71117841564154,-46.52905344796408,sp,sao bernardo do campo
09790,-23.72685273154166,-46.54574582941039,sp,sao bernardo do campo
09791,-23.745424737345683,-46.53027828796294,sp,são bernardo do campo
09792,-23.75858368947337,-46.53038887739957,sp,sao bernardo do campo
09810,-23.723129438830654,-46.557639356367936,sp,sao bernardo do campo
09811,-23.72527983484343,-46.55702673772287,sp,sao bernardo do campo
09812,-23.724048365774344,-46.57360861668318,sp,sao bernardo do campo
09820,-23.74605952510253,-46.55042958090485,sp,sao bernardo do campo
09821,-23.754591275422783,-46.554812236171614,sp,sao bernardo do campo
09822,-23.77607135952709,-46.55052928286102,sp,sao bernardo do campo
09830,-23.832291838953584,-46.5694918218123,sp,sao bernardo do campo
09831,-23.7911076994057,-46.54055014389185,sp,sao bernardo do campo
09832,-23.772580928818897,-46.504324396235376,sp,sao bernardo do campo
09834,-23.805185260686937,-46.442695089812574,sp,sao bernardo do campo
09835,-23.83231775790692,-46.56850807971981,sp,sao bernardo do campo
09836,-23.806881,-46.61753680716602,sp,sao bernardo do campo
09837,-23.810459205234466,-46.56732293406149,sp,sao bernardo do campo
09838,-23.843276192986213,-46.56423455654165,sp,sao bernardo do campo
09840,-23.737592378844752,-46.573827062294505,sp,são bernardo do campo
09841,-23.74799125451551,-46.57760896225976,sp,sao bernardo do campo
09842,-23.752863380601227,-46.58418953064036,sp,são bernardo do campo
09843,-23.77796700043484,-46.60196970048699,sp,sao bernardo do campo
09844,-23.759290205378303,-46.57620645155527,sp,sao bernardo do campo
09845,-23.745017999999945,-46.572645499999965,sp,sao bernardo do campo
09846,-23.75691837754082,-46.60261757870602,sp,sao bernardo do campo
09847,-23.70451849073482,-46.58760197013455,sp,sao bernardo do campo
09850,-23.724134173502662,-46.57554561519289,sp,sao bernardo do campo
09851,-23.711287682497478,-46.5875374675112,sp,sao bernardo do campo
09852,-23.734683000000004,-46.5836445,sp,sao bernardo do campo
09853,-23.73039812934955,-46.594048579231405,sp,são bernardo do campo
09854,-23.669731383288145,-46.58979967666909,sp,sao bernardo do campo
09855,-23.731357568411365,-46.58907577073124,sp,sao bernardo do campo
09856,-23.735888491238367,-46.60677805997337,sp,sao bernardo do campo
09857,-23.732502859039805,-46.586305748884456,sp,sao bernardo do campo
09860,-23.697730897022385,-46.5789351895666,sp,sao bernardo do campo
09861,-23.695889045942334,-46.58174395098847,sp,sao bernardo do campo
09862,-23.705450443973447,-46.58385800553772,sp,sao bernardo do campo
09869,-23.7226447933144,-46.57386288954881,sp,são bernardo do campo
09890,-23.69676708964741,-46.571862503895126,sp,sao bernardo do campo
09891,-23.687603634456785,-46.568897601996674,sp,sao bernardo do campo
09892,-23.68518013015762,-46.576104443793646,sp,sao bernardo do campo
09894,-23.677727433579197,-46.57846927312583,sp,sao bernardo do campo
09895,-23.70734747994644,-46.56687389064575,sp,sao bernardo do campo
09896,-23.704218,-46.56634160301286,sp,sao bernardo do campo
09910,-23.686744432136894,-46.62957957175823,sp,diadema
09911,-23.691369029140542,-46.60741867158489,sp,diadema
09912,-23.687830870996216,-46.61065511474994,sp,diadema
09913,-23.68464769605881,-46.62947754509782,sp,diadema
09914,-23.690965113044943,-46.63190725797003,sp,diadema
09920,-23.68008452677597,-46.62410537301638,sp,diadema
09921,-23.68126777542048,-46.612177805125086,sp,diadema
09930,-23.66124907770219,-46.616840543857066,sp,diadema
09931,-23.661923109309388,-46.626498057122376,sp,diadema
09932,-23.663578504587623,-46.61717632638933,sp,diadema
09940,-23.67034517594794,-46.60576971189919,sp,diadema
09941,-23.676081379969936,-46.60577024158935,sp,diadema
09942,-23.68556929753588,-46.59852836343708,sp,diadema
09943,-23.671702183738223,-46.59999773091353,sp,diadema
09950,-23.684721443793656,-46.58409388868383,sp,diadema
09951,-23.69007059755325,-46.59995236023442,sp,diadema
09952,-23.69203911516186,-46.598344869217904,sp,diadema
09960,-23.695431233971945,-46.59243093588782,sp,diadema
09961,-23.716539426075457,-46.60164008391423,sp,diadema
09962,-23.70046905467713,-46.59875789425244,sp,diadema
09963,-23.701626586733227,-46.59573249610485,sp,diadema
09970,-23.721193257833736,-46.610539475301486,sp,diadema
09971,-23.72306773765286,-46.63200018050453,sp,diadema
09972,-23.72352908497024,-46.62390085855207,sp,diadema
09973,-23.71449719796794,-46.613184490902064,sp,diadema
09974,-23.723594580904845,-46.61175295224778,sp,diadema
09980,-23.69778997887861,-46.609911,sp,diadema
09981,-23.70006588275225,-46.60516704669894,sp,diadema
09990,-23.699711335564587,-46.6181423963299,sp,diadema
09991,-23.695052270875475,-46.61040065612552,sp,diadema
09992,-23.697684135726192,-46.62333502914191,sp,diadema
09993,-23.704071652743195,-46.62357117592693,sp,diadema
11010,-23.93465945090488,-46.331065142884974,sp,santos
11013,-23.933071987144555,-46.32396741794616,sp,santos
11015,-23.959748294477464,-46.31359166374292,sp,santos
11020,-23.962449666397312,-46.31498829170751,sp,santos
11025,-23.97634046885608,-46.29781459892919,sp,santos
11030,-23.981964066882146,-46.31003955926474,sp,santos
11031,-23.93304734722135,-46.32555732001267,sp,santos
11035,-23.976779752697844,-46.302225428386,sp,santos
11040,-23.97025376741302,-46.31830300014421,sp,santos
